Iteration, Residual
1247, 1.891001e-01
1248, 1.882425e-01
1249, 1.873888e-01
1250, 1.865390e-01
1251, 1.856930e-01
1252, 1.848509e-01
1253, 1.840126e-01
1254, 1.831780e-01
1255, 1.823473e-01
1256, 1.815204e-01
1257, 1.806972e-01
1258, 1.798777e-01
1259, 1.790620e-01
1260, 1.782499e-01
1261, 1.774416e-01
1262, 1.766369e-01
1263, 1.758359e-01
1264, 1.750385e-01
1265, 1.742447e-01
1266, 1.734545e-01
1267, 1.726679e-01
1268, 1.718849e-01
1269, 1.711054e-01
1270, 1.703294e-01
1271, 1.695570e-01
1272, 1.687881e-01
1273, 1.680227e-01
1274, 1.672607e-01
1275, 1.665022e-01
1276, 1.657472e-01
1277, 1.649955e-01
1278, 1.642473e-01
1279, 1.635025e-01
1280, 1.627611e-01
1281, 1.620230e-01
1282, 1.612882e-01
1283, 1.605568e-01
1284, 1.598288e-01
1285, 1.591040e-01
1286, 1.583825e-01
1287, 1.576643e-01
1288, 1.569493e-01
1289, 1.562376e-01
1290, 1.555291e-01
1291, 1.548238e-01
1292, 1.541218e-01
1293, 1.534229e-01
1294, 1.527272e-01
1295, 1.520346e-01
1296, 1.513452e-01
1297, 1.506589e-01
1298, 1.499757e-01
1299, 1.492956e-01
1300, 1.486186e-01
1301, 1.479447e-01
1302, 1.472738e-01
1303, 1.466060e-01
1304, 1.459412e-01
1305, 1.452795e-01
1306, 1.446207e-01
1307, 1.439649e-01
1308, 1.433121e-01
1309, 1.426622e-01
1310, 1.420153e-01
1311, 1.413714e-01
1312, 1.407303e-01
1313, 1.400922e-01
1314, 1.394569e-01
1315, 1.388246e-01
1316, 1.381951e-01
1317, 1.375684e-01
1318, 1.369447e-01
1319, 1.363237e-01
1320, 1.357055e-01
1321, 1.350902e-01
1322, 1.344776e-01
1323, 1.338679e-01
1324, 1.332609e-01
1325, 1.326566e-01
1326, 1.320551e-01
1327, 1.314563e-01
1328, 1.308602e-01
1329, 1.302669e-01
1330, 1.296762e-01
1331, 1.290882e-01
1332, 1.285029e-01
1333, 1.279202e-01
1334, 1.273402e-01
1335, 1.267628e-01
1336, 1.261880e-01
1337, 1.256158e-01
1338, 1.250462e-01
1339, 1.244792e-01
1340, 1.239148e-01
1341, 1.233530e-01
1342, 1.227936e-01
1343, 1.222369e-01
1344, 1.216826e-01
1345, 1.211309e-01
1346, 1.205816e-01
1347, 1.200349e-01
1348, 1.194906e-01
1349, 1.189488e-01
1350, 1.184095e-01
1351, 1.178726e-01
1352, 1.173382e-01
1353, 1.168061e-01
1354, 1.162765e-01
1355, 1.157493e-01
1356, 1.152245e-01
1357, 1.147020e-01
1358, 1.141819e-01
1359, 1.136642e-01
1360, 1.131489e-01
1361, 1.126358e-01
1362, 1.121251e-01
1363, 1.116167e-01
1364, 1.111107e-01
1365, 1.106069e-01
1366, 1.101054e-01
1367, 1.096061e-01
1368, 1.091092e-01
1369, 1.086145e-01
1370, 1.081220e-01
1371, 1.076318e-01
1372, 1.071438e-01
1373, 1.066580e-01
1374, 1.061744e-01
1375, 1.056930e-01
1376, 1.052138e-01
1377, 1.047367e-01
1378, 1.042618e-01
1379, 1.037891e-01
1380, 1.033185e-01
1381, 1.028501e-01
1382, 1.023838e-01
1383, 1.019196e-01
1384, 1.014575e-01
1385, 1.009975e-01
1386, 1.005395e-01
1387, 1.000837e-01
1388, 9.962992e-02
1389, 9.917820e-02
1390, 9.872853e-02
1391, 9.828090e-02
1392, 9.783530e-02
1393, 9.739172e-02
1394, 9.695016e-02
1395, 9.651059e-02
1396, 9.607302e-02
1397, 9.563744e-02
1398, 9.520382e-02
1399, 9.477218e-02
1400, 9.434249e-02
1401, 9.391476e-02
1402, 9.348896e-02
1403, 9.306509e-02
1404, 9.264314e-02
1405, 9.222311e-02
1406, 9.180499e-02
1407, 9.138875e-02
1408, 9.097441e-02
1409, 9.056195e-02
1410, 9.015135e-02
1411, 8.974262e-02
1412, 8.933575e-02
1413, 8.893071e-02
1414, 8.852752e-02
1415, 8.812615e-02
1416, 8.772660e-02
1417, 8.732887e-02
1418, 8.693293e-02
1419, 8.653880e-02
1420, 8.614645e-02
1421, 8.575588e-02
1422, 8.536708e-02
1423, 8.498005e-02
1424, 8.459477e-02
1425, 8.421123e-02
1426, 8.382944e-02
1427, 8.344938e-02
1428, 8.307104e-02
1429, 8.269442e-02
1430, 8.231950e-02
1431, 8.194629e-02
1432, 8.157476e-02
1433, 8.120492e-02
1434, 8.083676e-02
1435, 8.047027e-02
1436, 8.010544e-02
1437, 7.974227e-02
1438, 7.938074e-02
1439, 7.902085e-02
1440, 7.866259e-02
1441, 7.830596e-02
1442, 7.795095e-02
1443, 7.759754e-02
1444, 7.724574e-02
1445, 7.689553e-02
1446, 7.654691e-02
1447, 7.619988e-02
1448, 7.585441e-02
1449, 7.551051e-02
1450, 7.516817e-02
1451, 7.482739e-02
1452, 7.448815e-02
1453, 7.415044e-02
1454, 7.381427e-02
1455, 7.347963e-02
1456, 7.314650e-02
1457, 7.281488e-02
1458, 7.248476e-02
1459, 7.215615e-02
1460, 7.182902e-02
1461, 7.150337e-02
1462, 7.117920e-02
1463, 7.085651e-02
1464, 7.053527e-02
1465, 7.021549e-02
1466, 6.989716e-02
1467, 6.958028e-02
1468, 6.926483e-02
1469, 6.895081e-02
1470, 6.863822e-02
1471, 6.832704e-02
1472, 6.801728e-02
1473, 6.770892e-02
1474, 6.740196e-02
1475, 6.709639e-02
1476, 6.679220e-02
1477, 6.648940e-02
1478, 6.618796e-02
1479, 6.588790e-02
1480, 6.558919e-02
1481, 6.529184e-02
1482, 6.499584e-02
1483, 6.470118e-02
1484, 6.440785e-02
1485, 6.411586e-02
1486, 6.382519e-02
1487, 6.353584e-02
1488, 6.324780e-02
1489, 6.296106e-02
1490, 6.267563e-02
1491, 6.239149e-02
1492, 6.210864e-02
1493, 6.182707e-02
1494, 6.154678e-02
1495, 6.126776e-02
1496, 6.099000e-02
1497, 6.071350e-02
1498, 6.043826e-02
1499, 6.016426e-02
1500, 5.989151e-02
1501, 5.962000e-02
1502, 5.934971e-02
1503, 5.908065e-02
1504, 5.881281e-02
1505, 5.854619e-02
1506, 5.828077e-02
1507, 5.801656e-02
1508, 5.775354e-02
1509, 5.749172e-02
1510, 5.723109e-02
1511, 5.697163e-02
1512, 5.671336e-02
1513, 5.645625e-02
1514, 5.620031e-02
1515, 5.594553e-02
1516, 5.569191e-02
1517, 5.543943e-02
1518, 5.518810e-02
1519, 5.493791e-02
1520, 5.468886e-02
1521, 5.444093e-02
1522, 5.419413e-02
1523, 5.394844e-02
1524, 5.370388e-02
1525, 5.346041e-02
1526, 5.321806e-02
1527, 5.297680e-02
1528, 5.273664e-02
1529, 5.249756e-02
1530, 5.225957e-02
1531, 5.202266e-02
1532, 5.178682e-02
1533, 5.155205e-02
1534, 5.131835e-02
1535, 5.108570e-02
1536, 5.085411e-02
1537, 5.062357e-02
1538, 5.039408e-02
1539, 5.016563e-02
1540, 4.993821e-02
1541, 4.971182e-02
1542, 4.948646e-02
1543, 4.926212e-02
1544, 4.903880e-02
1545, 4.881649e-02
1546, 4.859519e-02
1547, 4.837489e-02
1548, 4.815559e-02
1549, 4.793729e-02
1550, 4.771997e-02
1551, 4.750364e-02
1552, 4.728829e-02
1553, 4.707392e-02
1554, 4.686052e-02
1555, 4.664809e-02
1556, 4.643662e-02
1557, 4.622611e-02
1558, 4.601655e-02
1559, 4.580794e-02
1560, 4.560028e-02
1561, 4.539356e-02
1562, 4.518778e-02
1563, 4.498293e-02
1564, 4.477901e-02
1565, 4.457601e-02
1566, 4.437394e-02
1567, 4.417278e-02
1568, 4.397253e-02
1569, 4.377319e-02
1570, 4.357476e-02
1571, 4.337722e-02
1572, 4.318058e-02
1573, 4.298483e-02
1574, 4.278997e-02
1575, 4.259599e-02
1576, 4.240289e-02
1577, 4.221067e-02
1578, 4.201932e-02
1579, 4.182884e-02
1580, 4.163922e-02
1581, 4.145045e-02
1582, 4.126255e-02
1583, 4.107550e-02
1584, 4.088929e-02
1585, 4.070393e-02
1586, 4.051941e-02
1587, 4.033573e-02
1588, 4.015288e-02
1589, 3.997085e-02
1590, 3.978966e-02
1591, 3.960928e-02
1592, 3.942972e-02
1593, 3.925098e-02
1594, 3.907305e-02
1595, 3.889592e-02
1596, 3.871960e-02
1597, 3.854407e-02
1598, 3.836935e-02
1599, 3.819541e-02
1600, 3.802226e-02
1601, 3.784990e-02
1602, 3.767832e-02
1603, 3.750752e-02
1604, 3.733749e-02
1605, 3.716823e-02
1606, 3.699974e-02
1607, 3.683201e-02
1608, 3.666504e-02
1609, 3.649884e-02
1610, 3.633338e-02
1611, 3.616867e-02
1612, 3.600471e-02
1613, 3.584150e-02
1614, 3.567902e-02
1615, 3.551728e-02
1616, 3.535628e-02
1617, 3.519600e-02
1618, 3.503645e-02
1619, 3.487763e-02
1620, 3.471952e-02
1621, 3.456213e-02
1622, 3.440546e-02
1623, 3.424949e-02
1624, 3.409423e-02
1625, 3.393968e-02
1626, 3.378582e-02
1627, 3.363267e-02
1628, 3.348021e-02
1629, 3.332844e-02
1630, 3.317735e-02
1631, 3.302696e-02
1632, 3.287724e-02
1633, 3.272820e-02
1634, 3.257984e-02
1635, 3.243215e-02
1636, 3.228513e-02
1637, 3.213878e-02
1638, 3.199309e-02
1639, 3.184806e-02
1640, 3.170369e-02
1641, 3.155997e-02
1642, 3.141691e-02
1643, 3.127449e-02
1644, 3.113272e-02
1645, 3.099159e-02
1646, 3.085110e-02
1647, 3.071125e-02
1648, 3.057204e-02
1649, 3.043345e-02
1650, 3.029549e-02
1651, 3.015816e-02
1652, 3.002145e-02
1653, 2.988536e-02
1654, 2.974988e-02
1655, 2.961502e-02
1656, 2.948078e-02
1657, 2.934714e-02
1658, 2.921410e-02
1659, 2.908167e-02
1660, 2.894984e-02
1661, 2.881861e-02
1662, 2.868797e-02
1663, 2.855793e-02
1664, 2.842847e-02
1665, 2.829960e-02
1666, 2.817132e-02
1667, 2.804362e-02
1668, 2.791649e-02
1669, 2.778995e-02
1670, 2.766397e-02
1671, 2.753857e-02
1672, 2.741373e-02
1673, 2.728947e-02
1674, 2.716576e-02
1675, 2.704262e-02
1676, 2.692003e-02
1677, 2.679800e-02
1678, 2.667652e-02
1679, 2.655560e-02
1680, 2.643522e-02
1681, 2.631539e-02
1682, 2.619610e-02
1683, 2.607735e-02
1684, 2.595914e-02
1685, 2.584146e-02
1686, 2.572432e-02
1687, 2.560771e-02
1688, 2.549163e-02
1689, 2.537608e-02
1690, 2.526105e-02
1691, 2.514654e-02
1692, 2.503255e-02
1693, 2.491907e-02
1694, 2.480611e-02
1695, 2.469367e-02
1696, 2.458173e-02
1697, 2.447030e-02
1698, 2.435937e-02
1699, 2.424895e-02
1700, 2.413903e-02
1701, 2.402961e-02
1702, 2.392068e-02
1703, 2.381225e-02
1704, 2.370431e-02
1705, 2.359685e-02
1706, 2.348989e-02
1707, 2.338341e-02
1708, 2.327741e-02
1709, 2.317189e-02
1710, 2.306685e-02
1711, 2.296229e-02
1712, 2.285820e-02
1713, 2.275459e-02
1714, 2.265144e-02
1715, 2.254876e-02
1716, 2.244655e-02
1717, 2.234480e-02
1718, 2.224351e-02
1719, 2.214268e-02
1720, 2.204230e-02
1721, 2.194238e-02
1722, 2.184292e-02
1723, 2.174391e-02
1724, 2.164534e-02
1725, 2.154722e-02
1726, 2.144955e-02
1727, 2.135232e-02
1728, 2.125553e-02
1729, 2.115918e-02
1730, 2.106326e-02
1731, 2.096778e-02
1732, 2.087273e-02
1733, 2.077812e-02
1734, 2.068393e-02
1735, 2.059017e-02
1736, 2.049684e-02
1737, 2.040392e-02
1738, 2.031143e-02
1739, 2.021936e-02
1740, 2.012771e-02
1741, 2.003647e-02
1742, 1.994564e-02
1743, 1.985523e-02
1744, 1.976523e-02
1745, 1.967563e-02
1746, 1.958644e-02
1747, 1.949766e-02
1748, 1.940928e-02
1749, 1.932129e-02
1750, 1.923371e-02
1751, 1.914652e-02
1752, 1.905973e-02
1753, 1.897334e-02
1754, 1.888733e-02
1755, 1.880171e-02
1756, 1.871649e-02
1757, 1.863165e-02
1758, 1.854719e-02
1759, 1.846312e-02
1760, 1.837942e-02
1761, 1.829611e-02
1762, 1.821317e-02
1763, 1.813061e-02
1764, 1.804843e-02
1765, 1.796662e-02
1766, 1.788517e-02
1767, 1.780410e-02
1768, 1.772340e-02
1769, 1.764306e-02
1770, 1.756308e-02
1771, 1.748347e-02
1772, 1.740422e-02
1773, 1.732532e-02
1774, 1.724679e-02
1775, 1.716861e-02
1776, 1.709079e-02
1777, 1.701331e-02
1778, 1.693619e-02
1779, 1.685942e-02
1780, 1.678300e-02
1781, 1.670692e-02
1782, 1.663119e-02
1783, 1.655580e-02
1784, 1.648076e-02
1785, 1.640605e-02
1786, 1.633168e-02
1787, 1.625765e-02
1788, 1.618396e-02
1789, 1.611060e-02
1790, 1.603757e-02
1791, 1.596487e-02
1792, 1.589250e-02
1793, 1.582046e-02
1794, 1.574875e-02
1795, 1.567736e-02
1796, 1.560630e-02
1797, 1.553555e-02
1798, 1.546513e-02
1799, 1.539503e-02
1800, 1.532525e-02
1801, 1.525578e-02
1802, 1.518662e-02
1803, 1.511778e-02
1804, 1.504926e-02
1805, 1.498104e-02
1806, 1.491313e-02
1807, 1.484553e-02
1808, 1.477824e-02
1809, 1.471125e-02
1810, 1.464456e-02
1811, 1.457818e-02
1812, 1.451210e-02
1813, 1.444632e-02
1814, 1.438083e-02
1815, 1.431565e-02
1816, 1.425075e-02
1817, 1.418616e-02
1818, 1.412185e-02
1819, 1.405784e-02
1820, 1.399412e-02
1821, 1.393068e-02
1822, 1.386753e-02
1823, 1.380467e-02
1824, 1.374210e-02
1825, 1.367981e-02
1826, 1.361780e-02
1827, 1.355607e-02
1828, 1.349462e-02
1829, 1.343345e-02
1830, 1.337256e-02
1831, 1.331194e-02
1832, 1.325160e-02
1833, 1.319153e-02
1834, 1.313174e-02
1835, 1.307221e-02
1836, 1.301296e-02
1837, 1.295397e-02
1838, 1.289525e-02
1839, 1.283680e-02
1840, 1.277861e-02
1841, 1.272068e-02
1842, 1.266302e-02
1843, 1.260562e-02
1844, 1.254848e-02
1845, 1.249160e-02
1846, 1.243498e-02
1847, 1.237861e-02
1848, 1.232250e-02
1849, 1.226664e-02
1850, 1.221104e-02
1851, 1.215569e-02
1852, 1.210059e-02
1853, 1.204574e-02
1854, 1.199114e-02
1855, 1.193678e-02
1856, 1.188267e-02
1857, 1.182881e-02
1858, 1.177519e-02
1859, 1.172182e-02
1860, 1.166868e-02
1861, 1.161579e-02
1862, 1.156314e-02
1863, 1.151072e-02
1864, 1.145855e-02
1865, 1.140661e-02
1866, 1.135490e-02
1867, 1.130343e-02
1868, 1.125219e-02
1869, 1.120119e-02
1870, 1.115041e-02
1871, 1.109987e-02
1872, 1.104956e-02
1873, 1.099947e-02
1874, 1.094961e-02
1875, 1.089998e-02
1876, 1.085057e-02
1877, 1.080138e-02
1878, 1.075242e-02
1879, 1.070368e-02
1880, 1.065517e-02
1881, 1.060687e-02
1882, 1.055879e-02
1883, 1.051093e-02
1884, 1.046328e-02
1885, 1.041585e-02
1886, 1.036864e-02
1887, 1.032164e-02
1888, 1.027485e-02
1889, 1.022828e-02
1890, 1.018191e-02
1891, 1.013576e-02
1892, 1.008982e-02
1893, 1.004408e-02
1894, 9.998552e-03
